biome * ffffff ffffff ffffff
biome 106 ffffff b9b953 a7a529
biome 107 ffff77 ccc9ad d7dbb6
biome 108 ffffff 79c05a 59ae30
biome 109 ffffff bfb755 aea42a
biome 110 ffffff bfb755 aea42a
biome 111 ffffff bfb755 aea42a
biome 112 ffffff bfb755 aea42a
biome 113 ffffff bfb755 aea42a
biome 114 ffffff bfb755 aea42a
biome 115 ffffff bfb755 aea42a
biome 116 ffffff 83bd65 65ab3e
biome 117 ffffff 82c245 64b216
biome 118 ffffff 80b497 60a17b
biome 126 ffffff 8eb971 71a74d
biome 127 ffffff bfb755 aea42a
biome 129 ffffff 91bd59 77ab2f
biome 130 ffffff bfb755 aea42a
biome 131 ffffff 8ab689 6da36b
biome 132 ffffff 79c05a 59ae30
biome 133 ffffff 86b783 68a464
biome 134 e0ffae 6a7039 6a7039
biome 140 ffffff 80b497 60a17b
biome 149 ffffff 59c93c 30bb0b
biome 151 ffffff 64c73f 3eb80f
biome 155 ffffff 88bb66 6ba940
biome 156 ffffff 88bb66 6ba940
biome 157 ffffff 507a32 59ae30
biome 158 ffffff 80b497 60a17b
biome 160 ffffff 86b783 68a464
biome 161 ffffff 86b783 68a464
biome 162 ffffff 8ab689 6da36b
biome 163 ffffff bfb755 aea42a
biome 164 ffffff bfb755 aea42a
biome 165 ffffff 90814d 9e814d
biome 166 ffffff 90814d 9e814d
biome 167 ffffff 90814d 9e814d
biome 192 cc1188 6d4189 7c6d87
biome 193 0077ee 55ff81 66ffc5
biome 194 2e535f 404840 405340
biome 195 ffffff 8eb971 71a74d
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff7d7d7d
block 2 * ff939393
block 3 * ff866043
block 3 2 ff5a3f1c
block 4 * ff7a7a7a
block 5 * ff9c7f4e
block 5 1 ff674d2e
block 5 2 ffc3b37b
block 5 3 ff9a6e4d
block 5 4 ffa95b33
block 5 5 ff3d2712
block 6 * 6438561c
block 6 0 6b476625
block 6 1 53333a21
block 6 2 6b769654
block 6 3 55305612
block 6 4 4b727314
block 6 8 6b476625
block 6 9 53333a21
block 6 10 6b769654
block 6 11 55305612
block 6 12 4b727314
block 7 * ff535353
block 8 * b32f44f4
block 9 * b32f44f4
block 10 * ffd2530e
block 11 * ffd2530e
block 12 * ffdbd3a0
block 12 1 ffa95821
block 13 * ff7e7c7a
block 14 * ff8f8b7c
block 15 * ff87827e
block 16 * ff737373
block 17 * ff665131
block 17 0 ff9a7d4d
block 17 1 ff685130
block 17 2 ffb8a679
block 17 3 ff997649
block 17 5 ff2d1c0c
block 17 6 ffcecec9
block 17 7 ff57431a
block 17 9 ff2d1c0c
block 17 10 ffcecec9
block 17 11 ff57431a
block 17 13 ff2d1c0c
block 17 14 ffcecec9
block 17 15 ff57431a
block 18 * ff636363
block 18 1 ff223622
block 18 2 ff314021
block 18 3 ff828079
block 18 5 ff5b5b5b
block 18 7 ff828079
block 18 9 ff5b5b5b
block 18 11 ff828079
block 18 13 ff5b5b5b
block 18 15 ff828079
block 19 * ffb6b639
block 20 * 46daf0f4
block 21 * ff667086
block 22 * ff264389
block 23 * ff606060
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffdad29e
block 25 * ff644332
block 26 * ff8e1616
block 26 8 ffaf7474
block 26 9 ffaf7474
block 26 10 ffaf7474
block 26 11 ffaf7474
block 26 12 ffaf7474
block 26 13 ffaf7474
block 26 14 ffaf7474
block 26 15 ffaf7474
block 27 * ab846c48
block 27 8 ab9a6846
block 27 9 ab9a6846
block 27 10 ab9a6846
block 27 11 ab9a6846
block 27 12 ab9a6846
block 27 13 ab9a6846
block 27 14 ab9a6846
block 27 15 ab9a6846
block 28 * 9b895c50
block 28 0 9b786559
block 28 1 9b786559
block 28 2 9b786559
block 28 3 9b786559
block 28 4 9b786559
block 28 5 9b786559
block 28 6 9b786559
block 28 7 9b786559
block 29 * ff6a665f
block 29 0 ff606060
block 29 1 ff8d9263
block 29 6 ff8d9263
block 29 7 ff8d9263
block 29 8 ff606060
block 29 9 ff606060
block 29 14 ff8d9263
block 29 15 ff8d9263
block 30 * 68dcdcdc
block 31 * 517b4f19
block 31 1 a2747474
block 31 2 4e787878
block 32 * 517b4f19
block 33 * ff6a665f
block 33 0 ff606060
block 33 1 ff998159
block 33 6 ff998159
block 33 7 ff998159
block 33 8 ff606060
block 33 9 ff606060
block 33 14 ff998159
block 33 15 ff998159
block 34 * ff6a665f
block 34 0 ff998159
block 34 1 ff998159
block 34 8 ff998159
block 34 9 ff8d9263
block 35 0 ffdddddd
block 35 1 ffdb7d3e
block 35 2 ffb350bc
block 35 3 ff6a8ac9
block 35 4 ffb1a627
block 35 5 ff41ae38
block 35 6 ffd08499
block 35 7 ff404040
block 35 8 ff9aa1a1
block 35 9 ff2e6e89
block 35 10 ff7e3db5
block 35 11 ff2e388d
block 35 12 ff4f321f
block 35 13 ff35461b
block 35 14 ff963430
block 35 15 ff191616
block 36 * ff998159
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 198a6953
block 40 * 21c33538
block 41 * fff9ec4e
block 42 * ffdbdbdb
block 43 * ff7a7a7a
block 43 0 ff9f9f9f
block 43 1 ffdad29e
block 43 2 ff9c7f4e
block 43 4 ff926356
block 43 6 ff2c161a
block 43 7 ffece9e2
block 43 8 ff9f9f9f
block 43 9 ffdad29e
block 43 10 ff9c7f4e
block 43 12 ff926356
block 43 14 ff2c161a
block 43 15 ffece9e2
block 44 * ff7a7a7a
block 44 0 ff9f9f9f
block 44 1 ffdad29e
block 44 2 ff9c7f4e
block 44 4 ff926356
block 44 6 ff2c161a
block 44 7 ffece9e2
block 44 8 ff9f9f9f
block 44 9 ffdad29e
block 44 10 ff9c7f4e
block 44 12 ff926356
block 44 14 ff2c161a
block 44 15 ffece9e2
block 45 * ff926356
block 46 * ff82412f
block 47 * ff9c7f4e
block 48 * ff677967
block 49 * ff14121d
block 50 * 13826a3a
block 51 * 92d69447
block 52 * 9b1a2731
block 53 * ff9c7f4e
block 54 * ff9c7f4e
block 55 * 35efefef
block 56 * ff818c8f
block 57 * ff61dbd5
block 58 * ff6b472a
block 59 * a6566607
block 59 0 0500b312
block 59 1 1312ac0f
block 59 2 2b1c890b
block 59 3 4d258b08
block 59 4 672e8007
block 59 5 80427b07
block 59 6 8e507607
block 60 * ff4b280d
block 60 0 ff734b2d
block 61 * ff606060
block 62 * ff606060
block 63 * ff9c7f4e
block 64 * ff866532
block 65 * 8f795f34
block 66 * 6b786b56
block 66 0 8f796c58
block 66 1 8f796c58
block 66 2 8f796c58
block 66 3 8f796c58
block 66 4 8f796c58
block 66 5 8f796c58
block 67 * ff7a7a7a
block 68 * ff9c7f4e
block 69 * 136a5940
block 70 * ff7d7d7d
block 71 * ffa3a3a3
block 72 * ff9c7f4e
block 73 * ff846b6b
block 74 * ff846b6b
block 75 * 135d3e26
block 76 * 19a74b29
block 77 * ff7d7d7d
block 78 * ffeffbfb
block 79 * 9f7dadff
block 80 * ffeffbfb
block 81 * c30d6318
block 82 * ff9ea4b0
block 83 * 8c94c065
block 84 * ff6b4937
block 85 * ff9c7f4e
block 86 * ffc07615
block 87 * ff6f3634
block 88 * ff544033
block 89 * ff8f7645
block 90 * bf580ac0
block 91 * ffc07615
block 92 * c3e4cdce
block 93 * ff979393
block 94 * ffa09393
block 95 0 7bffffff
block 95 1 7bd87e32
block 95 2 7bb24bd8
block 95 3 7b6599d8
block 95 4 7be4e432
block 95 5 7b7ecb18
block 95 6 7bf17ea4
block 95 7 7b4b4b4b
block 95 8 7b999999
block 95 9 7b4b7e99
block 95 10 7b7e3eb2
block 95 11 7b324bb2
block 95 12 7b654b32
block 95 13 7b657e32
block 95 14 7b993232
block 95 15 7b181818
block 96 * db7e5d2d
block 97 * ff7d7d7d
block 97 1 ff7a7a7a
block 97 2 ff7a7a7a
block 97 3 ff72776a
block 97 4 ff767676
block 97 5 ff767676
block 98 * ff7a7a7a
block 98 1 ff72776a
block 98 2 ff767676
block 98 3 ff767676
block 99 * ff8d6a53
block 99 0 ffcaab78
block 99 10 ffcaab78
block 99 11 ffcaab78
block 99 12 ffcaab78
block 99 13 ffcaab78
block 99 15 ffcfccc2
block 100 * ffb62524
block 100 0 ffcaab78
block 100 10 ffcaab78
block 100 11 ffcaab78
block 100 12 ffcaab78
block 100 13 ffcaab78
block 100 15 ffcfccc2
block 101 * 736d6c6a
block 102 * 46daf0f4
block 103 * ff979924
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 22009900
block 105 1 22139402
block 105 2 22268f04
block 105 3 22398a07
block 105 4 224c8509
block 105 5 2260810c
block 105 6 22737c0e
block 105 7 22867710
block 105 8 22007213
block 105 9 22136d15
block 105 10 22266918
block 105 11 2239641a
block 105 12 224c5f1c
block 105 13 22605a1f
block 105 14 22735521
block 105 15 22865124
block 106 * 8a6f6f6f
block 107 * ff9c7f4e
block 108 * ff926356
block 109 * ff7a7a7a
block 110 * ff6f6369
block 111 * 930e3b16
block 112 * ff2c161a
block 113 * ff2c161a
block 114 * ff2c161a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff67403b
block 117 * 767c6751
block 118 * 6f454545
block 119 * bf580ac0
block 120 * ff597560
block 121 * ffdddfa5
block 122 * ff0c090f
block 123 * ff462b1a
block 124 * ff775937
block 125 * ff9c7f4e
block 125 1 ff674d2e
block 125 2 ffc3b37b
block 125 3 ff9a6e4d
block 125 4 ffa95b33
block 125 5 ff3d2712
block 125 9 ff674d2e
block 125 10 ffc3b37b
block 125 11 ff9a6e4d
block 125 12 ffa95b33
block 125 13 ff3d2712
block 126 * ff9c7f4e
block 126 1 ff674d2e
block 126 2 ffc3b37b
block 126 3 ff9a6e4d
block 126 4 ffa95b33
block 126 5 ff3d2712
block 126 9 ff674d2e
block 126 10 ffc3b37b
block 126 11 ff9a6e4d
block 126 12 ffa95b33
block 126 13 ff3d2712
block 127 * 8391501e
block 128 * ffdad29e
block 129 * ff6d8074
block 130 * ff14121d
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff51d975
block 134 * ff674d2e
block 135 * ffc3b37b
block 136 * ff9a6e4d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff7a7a7a
block 139 1 ff677967
block 140 * 31764133
block 141 * 6f158002
block 141 0 0901ab10
block 141 1 0901ab10
block 141 2 1701bb0f
block 141 3 1701bb0f
block 141 4 3600be10
block 141 5 3600be10
block 141 6 3600be10
block 142 * 6922aa24
block 142 0 0901ab10
block 142 1 0901ab10
block 142 2 1701bb0f
block 142 3 1701bb0f
block 142 4 3600be10
block 142 5 3600be10
block 142 6 3600be10
block 143 * ff9c7f4e
block 144 * ff544033
block 145 * ff404040
block 146 * ff9c7f4e
block 147 * fff9ec4e
block 148 * ffdbdbdb
block 149 * ffa59594
block 149 0 ff9c9695
block 149 1 ff9c9695
block 149 2 ff9c9695
block 149 3 ff9c9695
block 149 4 ff9c9695
block 149 5 ff9c9695
block 149 6 ff9c9695
block 149 7 ff9c9695
block 150 * ffa59594
block 151 * ff82745e
block 152 * ffab1b09
block 153 * ff7d544f
block 154 * 6f454545
block 155 * ffece9e2
block 155 1 ffe7e4db
block 155 2 ffe8e5dd
block 155 3 ffe7e3db
block 155 4 ffe7e3db
block 156 * ffece9e2
block 157 * 9b685347
block 157 8 9b8d5146
block 157 9 9b8d5146
block 157 10 9b8d5146
block 157 11 9b8d5146
block 157 12 9b8d5146
block 157 13 9b8d5146
block 157 14 9b8d5146
block 157 15 9b8d5146
block 158 * ff606060
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ffd1b2a1
block 159 1 ffa15325
block 159 2 ff95586c
block 159 3 ff716c89
block 159 4 ffba8523
block 159 5 ff677534
block 159 6 ffa14e4e
block 159 7 ff392a23
block 159 8 ff876a61
block 159 9 ff565b5b
block 159 10 ff764656
block 159 11 ff4a3b5b
block 159 12 ff4d3323
block 159 13 ff4c532a
block 159 14 ff8f3d2e
block 159 15 ff251610
block 160 0 7bffffff
block 160 1 7bd87e32
block 160 2 7bb24bd8
block 160 3 7b6599d8
block 160 4 7be4e432
block 160 5 7b7ecb18
block 160 6 7bf17ea4
block 160 7 7b4b4b4b
block 160 8 7b999999
block 160 9 7b4b7e99
block 160 10 7b7e3eb2
block 160 11 7b324bb2
block 160 12 7b654b32
block 160 13 7b657e32
block 160 14 7b993232
block 160 15 7b181818
block 161 * ff1b4609
block 162 * ff696359
block 162 0 ff9a5b40
block 162 1 ff4e3e29
block 162 2 ff9a5b40
block 162 3 ff4e3e29
block 162 5 ff342817
block 162 7 ff342817
block 162 9 ff342817
block 162 11 ff342817
block 162 13 ff342817
block 162 15 ff342817
block 163 * ffa95b33
block 164 * ff3d2712
block 165 * fd664c1d
block 166 * ff9c7f4e
block 167 0 ff9c7f4e
block 167 1 ffdbdbdb
block 168 0 ff9c7f4e
block 168 1 ffdbdbdb
block 169 * ff9c7f4e
block 170 * ff9d7412
block 170 0 ffa88b10
block 170 1 ffa88b10
block 170 2 ffa88b10
block 170 3 ffa88b10
block 171 0 ffdddddd
block 171 1 ffdb7d3e
block 171 2 ffb350bc
block 171 3 ff6a8ac9
block 171 4 ffb1a627
block 171 5 ff41ae38
block 171 6 ffd08499
block 171 7 ff404040
block 171 8 ff9aa1a1
block 171 9 ff2e6e89
block 171 10 ff7e3db5
block 171 11 ff2e388d
block 171 12 ff4f321f
block 171 13 ff35461b
block 171 14 ff963430
block 171 15 ff191616
block 172 * ff965c42
block 173 * ff121212
block 174 * ffa5c2f5
block 175 * 33416d2b
block 175 1 568e9484
block 175 2 8a7a7a7a
block 175 3 9e7b7b7b
block 175 4 b9454003
block 175 5 9336583b
block 176 * ff9c7f4e
block 177 * 3600be10
block 177 0 0901ab10
block 177 1 0901ab10
block 177 2 1701bb0f
block 177 3 1701bb0f
block 177 4 1701bb0f
block 177 7 6922aa24
block 177 8 1701bb0f
block 177 9 1701bb0f
block 177 15 6922aa24
block 178 * 3600be10
block 178 0 0901ab10
block 178 1 0901ab10
block 178 2 1701bb0f
block 178 3 1701bb0f
block 178 4 1701bb0f
block 178 7 6f158002
block 178 8 1701bb0f
block 178 9 1701bb0f
block 178 15 6f158002
block 179 * 2f98923c
block 179 0 07bba374
block 179 1 07bba374
block 179 2 13b69b6e
block 179 3 13b69b6e
block 179 4 13b69b6e
block 179 7 5b969434
block 179 8 13b69b6e
block 179 9 13b69b6e
block 179 15 5b969434
block 180 * 2fce9329
block 180 0 07ddc950
block 180 1 07ddc950
block 180 2 13d5bf4a
block 180 3 13d5bf4a
block 180 4 13d5bf4a
block 180 7 5bca8923
block 180 8 13d5bf4a
block 180 9 13d5bf4a
block 180 15 5bca8923
block 181 * 5f94bf64
block 181 0 0f91bc63
block 181 1 0f91bc63
block 181 2 3393bf63
block 181 3 3393bf63
block 181 4 3393bf63
block 181 7 8c94c065
block 181 8 3393bf63
block 181 9 3393bf63
block 181 15 8c94c065
block 182 * 33158300
block 182 0 07137500
block 182 1 07137500
block 182 2 17126f00
block 182 3 17126f00
block 182 4 17126f00
block 182 7 3d6ca200
block 182 8 17126f00
block 182 9 17126f00
block 182 15 3d6ca200
block 183 * 2b147e00
block 183 0 0b127200
block 183 1 0b127200
block 183 2 17147e00
block 183 3 17147e00
block 183 4 17147e00
block 183 7 45643904
block 183 8 17147e00
block 183 9 17147e00
block 183 15 45643904
block 184 * 2d38a80a
block 184 0 051f7f07
block 184 1 051f7f07
block 184 2 13268107
block 184 3 13268107
block 184 4 13268107
block 184 7 2d25988a
block 184 8 13268107
block 184 9 13268107
block 184 15 2d25988a
block 185 * 1f76b952
block 185 0 0377ba53
block 185 1 0377ba53
block 185 2 0f79bc55
block 185 3 0f79bc55
block 185 4 0f79bc55
block 185 7 47b68ade
block 185 8 0f79bc55
block 185 9 0f79bc55
block 185 15 47b68ade
block 186 * 5f519b2d
block 186 0 11509a2c
block 186 1 11509a2c
block 186 2 3b549e30
block 186 3 3b549e30
block 186 4 3b549e30
block 186 7 61678726
block 186 8 3b549e30
block 186 9 3b549e30
block 186 15 61678726
block 187 * 5f519b2d
block 187 0 11509a2c
block 187 1 11509a2c
block 187 2 3b549e30
block 187 3 3b549e30
block 187 4 3b549e30
block 187 7 635f8620
block 187 8 3b549e30
block 187 9 3b549e30
block 187 15 635f8620
block 188 * 5f519b2d
block 188 0 11509a2c
block 188 1 11509a2c
block 188 2 3b549e30
block 188 3 3b549e30
block 188 4 3b549e30
block 188 7 5b609a44
block 188 8 3b549e30
block 188 9 3b549e30
block 188 15 5b609a44
block 189 * 5f519b2d
block 189 0 11509a2c
block 189 1 11509a2c
block 189 2 3b549e30
block 189 3 3b549e30
block 189 4 3b549e30
block 189 7 5d66964a
block 189 8 3b549e30
block 189 9 3b549e30
block 189 15 5d66964a
block 190 * 31448823
block 190 0 113e811d
block 190 1 113e811d
block 190 2 27438721
block 190 3 27438721
block 190 4 27438721
block 190 7 57b0c58b
block 190 8 27438721
block 190 9 27438721
block 190 15 57b0c58b
block 191 * 730a5113
block 191 0 230b5514
block 191 1 230b5514
block 191 2 470b5314
block 191 3 470b5314
block 191 4 470b5314
block 191 7 8f0a4f13
block 191 8 470b5314
block 191 9 470b5314
block 191 15 8f0a4f13
block 192 * 2bcd3739
block 192 0 03693637
block 192 1 03693637
block 192 2 1fce3c3f
block 192 3 1fce3c3f
block 192 4 1fce3c3f
block 192 7 43c33538
block 192 8 1fce3c3f
block 192 9 1fce3c3f
block 192 15 43c33538
block 193 * 1b846653
block 193 0 03584d46
block 193 1 03584d46
block 193 2 0f95725c
block 193 3 0f95725c
block 193 4 0f95725c
block 193 7 338a6953
block 193 8 0f95725c
block 193 9 0f95725c
block 193 15 338a6953
block 194 * 29adc2d7
block 195 * 29b1cce1
block 197 * ffd3ddf1
block 198 * ffcad5ed
block 199 * ffc6d2eb
block 200 * 05f3f5fb
block 201 * 05f3f5fb
block 202 * ffcbe8fa
block 203 * ff8336b1
block 204 * ff1b1c1c
block 204 1 ff484848
block 204 2 ff474747
block 204 3 ff444444
block 205 * ff1b1c1c
block 205 1 ff484848
block 205 2 ff474747
block 205 3 ff444444
block 206 * ffdbdbdb
block 207 * ff7b7b7b
block 208 * ffb8945e
block 209 * ff484848
block 210 * 0f7d7182
block 211 * ff484848
block 212 * ff82412f
block 213 * 9bbe7f0d
block 214 * ff464746
block 215 * 40636261
block 216 * 9b716f6b
block 217 * ff6e6b69
block 218 * 06e6eff9
block 219 * ff555555
block 220 * ff848381
block 221 * 9b514d46
block 222 * ff62615e
block 223 * ff526374
block 224 * ff777977
block 225 * ff9779af
block 226 * ff7c7a7a
block 227 * ff494949
block 228 * ff3a3142
block 229 * ff69768b
block 229 0 ff6f757f
block 229 1 ff6d7583
block 229 2 ff6b7686
block 229 4 ff68738e
block 229 5 ff666f92
block 229 6 ff656b97
block 229 7 ff666697
block 230 * ff745e8e
block 230 0 ff695f8e
block 230 1 ff6c5e8e
block 230 2 ff705e8e
block 230 4 ff775e8e
block 230 5 ff7b5e8e
block 230 6 ff7f5e8e
block 230 7 ff835e8e
block 231 * ff504f53
block 232 * ff757371
block 232 1 ff8a5794
block 232 8 ff6a6c6c
block 232 9 23ae00e1
block 233 * 2321f2dd
block 233 0 ff927a67
block 233 1 ff989555
block 233 2 ff6a9755
block 233 3 ff61978f
block 233 4 ff927a67
block 233 5 ff989555
block 233 6 ff6a9755
block 233 7 ff61978f
block 233 8 23dc8445
block 233 9 23f3ed00
block 233 10 2340e500
block 233 12 23dc8445
block 233 13 23f3ed00
block 233 14 2340e500
block 234 * ff757371
block 234 1 ff8a5794
block 234 8 ff6a6c6c
block 234 9 23ae00e1
block 235 * 745d5d5d
block 236 * ffd8d7d6
block 237 * 67d1d1d1
block 238 * ff1b1c1c
block 239 * ff484848
block 240 * ff474747
block 241 * ff444444
block 242 * ff8336b1
block 243 * ffd3ddf1
block 244 * ffc6d2eb
block 245 * ffcad5ed
block 246 * 9a00ffee
block 247 * ff578e8c
block 248 * ff748472
block 249 * ff674d2e
block 250 * ff674d2e
block 251 * ff674d2e
block 252 * ff674d2e
block 253 * ff674d2e
block 254 * ff674d2e
block 255 * ff674d2e
block 409 * ff674d2e
block 410 * ff674d2e
block 411 * ff404040
block 412 * ff7d7d7d
block 413 * ff674d2e
block 414 * ff674d2e
block 415 * ffdbdbdb
block 416 * ff674d2e
block 423 * ff674d2e
block 424 * ff674d2e
block 425 * ff674d2e
block 426 * ff674d2e
block 427 * ff674d2e
block 428 * ff674d2e
block 429 * ff674d2e
block 430 * ff674d2e
block 431 * ff7d7d7d
block 432 * ff9c7f4e
block 433 * ff404040
block 434 * fff9ec4e
block 435 * ffdbdbdb
block 436 * fff9ec4e
block 437 * ffdbdbdb
block 438 * 46daf0f4
block 439 * ff674d2e
block 440 * ff674d2e
block 441 0 08477f38
block 441 1 2d417732
block 441 2 76417733
block 441 3 bb608544
block 441 4 05457e27
block 441 5 113d6e19
block 441 6 2754872d
block 441 7 2a708646
block 441 8 3486a55c
block 442 * ff5f8b03
block 442 0 ff86ab3f
block 442 1 ff85aa43
block 442 2 ff5d8c20
block 442 4 ff86ab3f
block 442 5 ff85aa43
block 442 6 ff5d8c20
block 442 8 ff86ab3f
block 442 9 ff85aa43
block 442 10 ff5d8c20
block 442 12 ff8ea03f
block 442 13 ff80a355
block 442 14 ff59781a
block 442 15 ff76930b
block 443 * ffaa4372
block 443 1 ff360302
block 443 2 ff4c3fab
block 443 3 ff973300
block 443 5 ff360302
block 443 6 ff4c3fab
block 443 7 ff973300
block 443 9 ff360302
block 443 10 ff4c3fab
block 443 11 ff973300
block 443 12 ffa15571
block 443 13 ff2b0202
block 443 14 ff4a4eab
block 443 15 ff9e3a1f
block 444 0 bfc6c6c6
block 444 1 bda3a3a3
block 444 2 bd404040
block 444 3 bddddd9a
block 445 * ffc2b39c
block 445 0 ffc29a78
block 445 1 ffa08a6a
block 445 2 ffb6b6b6
block 445 3 ffb19170
block 445 5 ff532e04
block 445 6 ff848484
block 445 7 ff8a7050
block 445 9 ff532e04
block 445 10 ff848484
block 445 11 ff8a7050
block 445 13 ff532e04
block 445 14 ff848484
block 445 15 ff8a7050
block 446 * ff896c5b
block 446 0 ff80695b
block 446 1 ff966a51
block 447 * ffd2530e
block 447 0 ffc18992
block 447 1 ffab997a
block 447 2 ff919191
block 447 3 ffb3704a
block 447 4 ff6e1b10
block 447 5 ffbd8567
block 447 6 ffb18847
block 447 7 ffb7b19a
block 447 8 ff371c33
block 447 9 ff90692e
block 447 10 ff3e512b
block 447 11 ff1f427b
block 447 12 ff426457
block 448 * ff23590b
block 448 1 ff1a4308
block 448 2 ff1d520d
